Enquete;Tire;xDeb;nbMots;Tour de parole
Nawal7_220618.TextGrid;Silences;4203.90;0;;
Nawal7_220618.TextGrid;Silences;4208.75;0;;
Nawal7_220618.TextGrid;Silences;4214.59;0;;
Nawal7_220618.TextGrid;Silences;4230.34;0;;
Nawal7_220618.TextGrid;Silences;4240.59;0;;
Nawal7_220618.TextGrid;Silences;4270.23;0;;
Nawal7_220618.TextGrid;Silences;4274.40;0;;
Nawal7_220618.TextGrid;Silences;4278.24;0;;
Nawal7_220618.TextGrid;Silences;4281.50;0;;
Nawal7_220618.TextGrid;Silences;4283.79;0;;
Nawal7_220618.TextGrid;Silences;4291.70;0;;
Nawal7_220618.TextGrid;Silences;4295.91;0;;
Nawal7_220618.TextGrid;Silences;4297.52;0;;
Nawal7_220618.TextGrid;Silences;4303.35;0;;
Nawal7_220618.TextGrid;Silences;4304.38;0;;
Nawal7_220618.TextGrid;Silences;4308.29;0;;
Nawal7_220618.TextGrid;Silences;4314.82;0;;
Nawal7_220618.TextGrid;Silences;4334.29;0;;
Nawal7_220618.TextGrid;Silences;4338.18;0;;
Nawal7_220618.TextGrid;Silences;4346.18;0;;
Nawal7_220618.TextGrid;Silences;4354.03;0;;
Nawal7_220618.TextGrid;Silences;4361.69;0;;
Nawal7_220618.TextGrid;Silences;4374.46;0;;
Nawal7_220618.TextGrid;Silences;4384.53;0;;
Nawal7_220618.TextGrid;Silences;4387.89;0;;
Nawal7_220618.TextGrid;Silences;4397.44;0;;
Nawal7_220618.TextGrid;Silences;4399.08;0;;
Nawal7_220618.TextGrid;Silences;4428.05;0;;
Nawal7_220618.TextGrid;Silences;4449.21;0;;
Nawal7_220618.TextGrid;Silences;4464.70;0;;
Nawal7_220618.TextGrid;Silences;4470.88;0;;
Nawal7_220618.TextGrid;Silences;4480.33;0;;
Nawal7_220618.TextGrid;Silences;4483.96;0;;
Nawal7_220618.TextGrid;Silences;4488.70;0;;
Nawal7_220618.TextGrid;Silences;4491.40;0;;
Nawal7_220618.TextGrid;Silences;4529.95;0;;
Nawal7_220618.TextGrid;Silences;4545.35;0;;
Nawal7_220618.TextGrid;Silences;4558.52;0;;
Nawal7_220618.TextGrid;Silences;4568.24;0;;
Nawal7_220618.TextGrid;Silences;4575.89;0;;
Nawal7_220618.TextGrid;Silences;4579.65;0;;
Nawal7_220618.TextGrid;Silences;4587.57;0;;
Nawal7_220618.TextGrid;Silences;4597.55;0;;
Nawal7_220618.TextGrid;Silences;4603.42;0;;
Nawal7_220618.TextGrid;Silences;4605.99;0;;
Nawal7_220618.TextGrid;Silences;4631.61;0;;
Nawal7_220618.TextGrid;Silences;4635.00;0;;
Nawal7_220618.TextGrid;Silences;4654.28;0;;
Nawal7_220618.TextGrid;Silences;4668.59;0;;
Nawal7_220618.TextGrid;Silences;4682.28;0;;
Nawal7_220618.TextGrid;Silences;4703.33;0;;
Nawal7_220618.TextGrid;Silences;4709.63;0;;
Nawal7_220618.TextGrid;Silences;4714.96;0;;
Nawal7_220618.TextGrid;Silences;4720.83;0;;
Nawal7_220618.TextGrid;Silences;4741.31;0;;
Nawal7_220618.TextGrid;Silences;4755.73;0;;
Nawal7_220618.TextGrid;Silences;4764.86;0;;
Nawal7_220618.TextGrid;Silences;4778.63;0;;
Nawal7_220618.TextGrid;Silences;4780.56;0;;
Nawal7_220618.TextGrid;Silences;4783.13;0;;
Nawal7_220618.TextGrid;Silences;4789.35;0;;
Nawal7_220618.TextGrid;Silences;4795.88;0;;
Nawal7_220618.TextGrid;Silences;4803.94;0;;
Nawal7_220618.TextGrid;Silences;4807.01;0;;
Nawal7_220618.TextGrid;Silences;4831.71;0;;
Nawal7_220618.TextGrid;Silences;4853.10;0;;
Nawal7_220618.TextGrid;Silences;4859.33;0;;
Nawal7_220618.TextGrid;Silences;4879.41;0;;
Nawal7_220618.TextGrid;Silences;4891.25;0;;
Nawal7_220618.TextGrid;Silences;4892.32;0;;
Nawal7_220618.TextGrid;Silences;4897.05;0;;
Nawal7_220618.TextGrid;Silences;4906.59;0;;
Nawal7_220618.TextGrid;Silences;4916.03;0;;
Nawal7_220618.TextGrid;Silences;4921.06;0;;
Nawal7_220618.TextGrid;Silences;4936.04;0;;
Nawal7_220618.TextGrid;Silences;4945.28;0;;
Nawal7_220618.TextGrid;Silences;4983.75;0;;
Nawal7_220618.TextGrid;Silences;4988.35;0;;
Nawal7_220618.TextGrid;Silences;4989.73;0;;
Nawal7_220618.TextGrid;Silences;5002.08;0;;
Nawal7_220618.TextGrid;Silences;5014.55;0;;
Nawal7_220618.TextGrid;Silences;5023.67;0;;
Nawal7_220618.TextGrid;Silences;5047.57;0;;
Nawal7_220618.TextGrid;Silences;5061.77;0;;
Nawal7_220618.TextGrid;Silences;5064.62;0;;
Nawal7_220618.TextGrid;Silences;5073.98;0;;
Nawal7_220618.TextGrid;Silences;5082.06;0;;
Nawal7_220618.TextGrid;Silences;5088.11;0;;
Nawal7_220618.TextGrid;Silences;5104.33;0;;
Nawal7_220618.TextGrid;Silences;5112.44;0;;
Nawal7_220618.TextGrid;Silences;5140.72;0;;
Nawal7_220618.TextGrid;Silences;5143.82;0;;
Nawal7_220618.TextGrid;Silences;5170.10;0;;
Nawal7_220618.TextGrid;Silences;5172.07;0;;
Nawal7_220618.TextGrid;Silences;5175.21;0;;
Nawal7_220618.TextGrid;Silences;5194.33;0;;
Nawal7_220618.TextGrid;Silences;5199.15;0;;
Nawal7_220618.TextGrid;Silences;5203.16;0;;
Nawal7_220618.TextGrid;Silences;5210.79;0;;
Nawal7_220618.TextGrid;Silences;5213.67;0;;
Nawal7_220618.TextGrid;Silences;5222.20;0;;
Nawal7_220618.TextGrid;Silences;5230.91;0;;
Nawal7_220618.TextGrid;Silences;5248.30;0;;
Nawal7_220618.TextGrid;Silences;5254.02;0;;
Nawal7_220618.TextGrid;Silences;5257.15;0;;
Nawal7_220618.TextGrid;Silences;5259.91;0;;
Nawal7_220618.TextGrid;Silences;5263.45;0;;
Nawal7_220618.TextGrid;Silences;5266.51;0;;
Nawal7_220618.TextGrid;Silences;5269.71;0;;
Nawal7_220618.TextGrid;Silences;5276.16;0;;
Nawal7_220618.TextGrid;Silences;5282.31;0;;
Nawal7_220618.TextGrid;Silences;5284.99;0;;
Nawal7_220618.TextGrid;Silences;5291.76;0;;
Nawal7_220618.TextGrid;Silences;5300.39;0;;
Nawal7_220618.TextGrid;Silences;5301.90;0;;
Nawal7_220618.TextGrid;Silences;5305.34;0;;
Nawal7_220618.TextGrid;Silences;5307.99;0;;
Nawal7_220618.TextGrid;Silences;5317.82;0;;
Nawal7_220618.TextGrid;Silences;5333.43;0;;
Nawal7_220618.TextGrid;Silences;5338.33;0;;
Nawal7_220618.TextGrid;Silences;5343.00;0;;
Nawal7_220618.TextGrid;Silences;5358.05;0;;
Nawal7_220618.TextGrid;Silences;5360.79;0;;
Nawal7_220618.TextGrid;Silences;5367.93;0;;
Nawal7_220618.TextGrid;Silences;5375.70;0;;
Nawal7_220618.TextGrid;Silences;5377.19;0;;
Nawal7_220618.TextGrid;Silences;5379.05;0;;
Nawal7_220618.TextGrid;Silences;5404.45;0;;
Nawal7_220618.TextGrid;Silences;5409.95;0;;
Nawal7_220618.TextGrid;Silences;5423.45;0;;
Nawal7_220618.TextGrid;Silences;5432.66;0;;
Nawal7_220618.TextGrid;Silences;5434.17;0;;
Nawal7_220618.TextGrid;Silences;5450.07;0;;
Nawal7_220618.TextGrid;Silences;5472.38;0;;
Nawal7_220618.TextGrid;Silences;5474.72;0;;
Nawal7_220618.TextGrid;Silences;5478.24;0;;
Nawal7_220618.TextGrid;Silences;5486.31;0;;
Nawal7_220618.TextGrid;Silences;5493.38;0;;
Nawal7_220618.TextGrid;Silences;5496.60;0;;
Nawal7_220618.TextGrid;Silences;5498.90;0;;
Nawal7_220618.TextGrid;Silences;5516.11;0;;
Nawal7_220618.TextGrid;Silences;5517.57;0;;
Nawal7_220618.TextGrid;Silences;5520.49;0;;
Nawal7_220618.TextGrid;Silences;5527.00;0;;
Nawal7_220618.TextGrid;Silences;5533.28;0;;
Nawal7_220618.TextGrid;Silences;5537.96;0;;
Nawal7_220618.TextGrid;Silences;5553.28;0;;
Nawal7_220618.TextGrid;Silences;5567.69;0;;
Nawal7_220618.TextGrid;Silences;5598.45;0;;
Nawal7_220618.TextGrid;Silences;5622.66;0;;
Nawal7_220618.TextGrid;Silences;5626.46;0;;
Nawal7_220618.TextGrid;Silences;5630.52;0;;
Nawal7_220618.TextGrid;Silences;5640.57;0;;
Nawal7_220618.TextGrid;Silences;5647.22;0;;
Nawal7_220618.TextGrid;Silences;5649.38;0;;
Nawal7_220618.TextGrid;Silences;5650.77;0;;
Nawal7_220618.TextGrid;Silences;5657.29;0;;
Nawal7_220618.TextGrid;Silences;5669.28;0;;
Nawal7_220618.TextGrid;Silences;5675.66;0;;
Nawal7_220618.TextGrid;Silences;5678.18;0;;
Nawal7_220618.TextGrid;Silences;5684.42;0;;
Nawal7_220618.TextGrid;Silences;5687.34;0;;
Nawal7_220618.TextGrid;Silences;5688.59;0;;
Nawal7_220618.TextGrid;Silences;5690.39;0;;
Nawal7_220618.TextGrid;Silences;5693.76;0;;
Nawal7_220618.TextGrid;Silences;5699.08;0;;
Nawal7_220618.TextGrid;Silences;5708.21;0;;
Nawal7_220618.TextGrid;Silences;5709.76;0;;
Nawal7_220618.TextGrid;Silences;5711.80;0;;
Nawal7_220618.TextGrid;Silences;5714.25;0;;
Nawal7_220618.TextGrid;Silences;5718.30;0;;
Nawal7_220618.TextGrid;Silences;5723.83;0;;
Nawal7_220618.TextGrid;Silences;5737.83;0;;
Nawal7_220618.TextGrid;Silences;5741.67;0;;
Nawal7_220618.TextGrid;Silences;5745.08;0;;
Nawal7_220618.TextGrid;Silences;5749.15;0;;
Nawal7_220618.TextGrid;Silences;5755.24;0;;
Nawal7_220618.TextGrid;Silences;5757.30;0;;
Nawal7_220618.TextGrid;Silences;5776.90;0;;
Nawal7_220618.TextGrid;Silences;5778.87;0;;
Nawal7_220618.TextGrid;Silences;5807.11;0;;
Nawal7_220618.TextGrid;Silences;5810.15;0;;
Nawal7_220618.TextGrid;Silences;5817.67;0;;
Nawal7_220618.TextGrid;Silences;5835.02;0;;
Nawal7_220618.TextGrid;Silences;5852.29;0;;
Nawal7_220618.TextGrid;Silences;5864.26;0;;
Nawal7_220618.TextGrid;Silences;5890.05;0;;
Nawal7_220618.TextGrid;Silences;5891.63;0;;
Nawal7_220618.TextGrid;Silences;5893.30;0;;
Nawal7_220618.TextGrid;Silences;5897.80;0;;
Nawal7_220618.TextGrid;Silences;5900.13;0;;
Nawal7_220618.TextGrid;Silences;5902.18;0;;
Nawal7_220618.TextGrid;Silences;5903.62;0;;
Nawal7_220618.TextGrid;Silences;5908.07;0;;
Nawal7_220618.TextGrid;Silences;5910.53;0;;
Nawal7_220618.TextGrid;Silences;5914.09;0;;
Nawal7_220618.TextGrid;Silences;5917.38;0;;
Nawal7_220618.TextGrid;Silences;5967.06;0;;
Nawal7_220618.TextGrid;Silences;5977.72;0;;
Nawal7_220618.TextGrid;Silences;5989.22;0;;
Nawal7_220618.TextGrid;Silences;5994.74;0;;
Nawal7_220618.TextGrid;Silences;5998.05;0;;
Nawal7_220618.TextGrid;Commentaires;4.88688;13;&=ara littéralement "" maudis le diable"", au quotidien, ""sois sérieux"" ou ""fais attention"".@;
Nawal7_220618.TextGrid;Commentaires;9.77074;0;.;
Nawal7_220618.TextGrid;Commentaires;35.3489;0;.;
Nawal7_220618.TextGrid;Commentaires;70.7800;3;&=esp la coupe. ;
Nawal7_220618.TextGrid;Commentaires;86.9302;2;&=esp plage.;
Nawal7_220618.TextGrid;Commentaires;88.0659;2;&=esp plage.;
Nawal7_220618.TextGrid;Commentaires;90.1474;3;&=esp la plage.;
Nawal7_220618.TextGrid;Commentaires;95.8313;2;&=esp plage.;
Nawal7_220618.TextGrid;Commentaires;98.0646;2;&=esp plage.;
Nawal7_220618.TextGrid;Commentaires;99.1031;2;&=esp plage.;
Nawal7_220618.TextGrid;Commentaires;100.220;6;&=esp nous allons à la plage.;
Nawal7_220618.TextGrid;Commentaires;106.658;0;;
Nawal7_220618.TextGrid;Commentaires;144.813;0;;
Nawal7_220618.TextGrid;Commentaires;162.986;3;&=ang un livre.;
Nawal7_220618.TextGrid;Commentaires;191.358;3;&=ara genre, style.;
Nawal7_220618.TextGrid;Commentaires;224.484;0;;
Nawal7_220618.TextGrid;Commentaires;252.832;3;&=ver une noire.;
Nawal7_220618.TextGrid;Commentaires;255.195;3;&=ver femme noire.;
Nawal7_220618.TextGrid;Commentaires;256.395;3;&=ver femme noire.;
Nawal7_220618.TextGrid;Commentaires;267.456;2;&=ang noirs;
Nawal7_220618.TextGrid;Commentaires;268.846;2;&=ver pas;
Nawal7_220618.TextGrid;Commentaires;319.942;2;&=arg Paris.;
Nawal7_220618.TextGrid;Commentaires;321.080;2;&=arg paris;
Nawal7_220618.TextGrid;Commentaires;322.104;2;&=arg paris;
Nawal7_220618.TextGrid;Commentaires;383.516;4;&=ara pays d'origine.;
Nawal7_220618.TextGrid;Commentaires;386.659;4;&=ara pays d'origine.;
Nawal7_220618.TextGrid;Commentaires;390.353;2;&=arg Paris.;
Nawal7_220618.TextGrid;Commentaires;391.948;2;&=arg paris.;
Nawal7_220618.TextGrid;Commentaires;441.152;0;.;
Nawal7_220618.TextGrid;Commentaires;473.775;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;534.565;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;536.435;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;538.019;2;&=arg genre.;
Nawal7_220618.TextGrid;Commentaires;580.382;3;&=ara un kabyle.;
Nawal7_220618.TextGrid;Commentaires;583.459;2;&=arg garçon;
Nawal7_220618.TextGrid;Commentaires;592.385;3;&=kab le kabyle.;
Nawal7_220618.TextGrid;Commentaires;593.372;2;&=kab pain.;
Nawal7_220618.TextGrid;Commentaires;594.073;2;&=kab donne.;
Nawal7_220618.TextGrid;Commentaires;595.631;4;&=kab c'est quoi.;
Nawal7_220618.TextGrid;Commentaires;599.682;3;&=ang d'accord.;
Nawal7_220618.TextGrid;Commentaires;619.990;2;&=arg salut;
Nawal7_220618.TextGrid;Commentaires;679.912;2;&=arg dangereux;
Nawal7_220618.TextGrid;Commentaires;681.522;2;&=arg dangereux;
Nawal7_220618.TextGrid;Commentaires;683.002;2;&=arg dangereux;
Nawal7_220618.TextGrid;Commentaires;721.229;2;&=arg dangereux;
Nawal7_220618.TextGrid;Commentaires;767.236;2;&=arg dangereux;
Nawal7_220618.TextGrid;Commentaires;835.847;2;&=arg dangereux.;
Nawal7_220618.TextGrid;Commentaires;839.989;5;Quand prononcé avec un [t];
Nawal7_220618.TextGrid;Commentaires;909.135;2;&=arg mec.;
Nawal7_220618.TextGrid;Commentaires;910.166;3;&=arg bête, fou.;
Nawal7_220618.TextGrid;Commentaires;912.590;3;&=arg bête, fou.;
Nawal7_220618.TextGrid;Commentaires;916.405;2;&=arg mec.;
Nawal7_220618.TextGrid;Commentaires;917.047;2;&=arg garçon;
Nawal7_220618.TextGrid;Commentaires;918.567;2;&=arg garçon;
Nawal7_220618.TextGrid;Commentaires;920.455;2;&=arg mec.;
Nawal7_220618.TextGrid;Commentaires;921.692;2;&=arg garçon;
Nawal7_220618.TextGrid;Commentaires;925.882;3;&=arg bête, fou.;
Nawal7_220618.TextGrid;Commentaires;930.011;3;&=arg bête, fou.;
Nawal7_220618.TextGrid;Commentaires;931.928;2;&=arg mec.;
Nawal7_220618.TextGrid;Commentaires;937.583;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;953.165;2;&=ver beur=arabe;
Nawal7_220618.TextGrid;Commentaires;957.291;2;&=all allemand.;
Nawal7_220618.TextGrid;Commentaires;959.394;2;&=all allemand.;
Nawal7_220618.TextGrid;Commentaires;960.070;2;&=all allemand.;
Nawal7_220618.TextGrid;Commentaires;971.072;2;&=arg amis;
Nawal7_220618.TextGrid;Commentaires;971.770;2;&=arg amis;
Nawal7_220618.TextGrid;Commentaires;988.643;2;&=all allemand.;
Nawal7_220618.TextGrid;Commentaires;989.474;2;&=all allemand.;
Nawal7_220618.TextGrid;Commentaires;1000.88;2;&=all allemand;
Nawal7_220618.TextGrid;Commentaires;1020.03;2;&=arg travail;
Nawal7_220618.TextGrid;Commentaires;1044.29;6;&=ita très beau, &=ita  très belle.;
Nawal7_220618.TextGrid;Commentaires;1067.34;2;&=ver juifs;
Nawal7_220618.TextGrid;Commentaires;1070.64;2;&=ver juif;
Nawal7_220618.TextGrid;Commentaires;1142.34;2;&=ver lourd;
Nawal7_220618.TextGrid;Commentaires;1170.38;0;;
Nawal7_220618.TextGrid;Commentaires;1176.00;2;&=ver arabe;
Nawal7_220618.TextGrid;Commentaires;1177.40;2;&=ver arabe.;
Nawal7_220618.TextGrid;Commentaires;1182.66;2;&=ver noirs;
Nawal7_220618.TextGrid;Commentaires;1183.60;2;&=ver arabe;
Nawal7_220618.TextGrid;Commentaires;1189.39;2;&=ver arabe;
Nawal7_220618.TextGrid;Commentaires;1191.58;2;&=ver arabe.;
Nawal7_220618.TextGrid;Commentaires;1192.73;2;&=ara rire.;
Nawal7_220618.TextGrid;Commentaires;1194.39;2;&=ara rire.;
Nawal7_220618.TextGrid;Commentaires;1195.24;2;&=ara rire.;
Nawal7_220618.TextGrid;Commentaires;1199.65;2;&=ara rire.;
Nawal7_220618.TextGrid;Commentaires;1200.34;2;&=ara rire.;
Nawal7_220618.TextGrid;Commentaires;1202.33;2;&=ara rire.;
Nawal7_220618.TextGrid;Commentaires;1204.49;2;&=ara rire.;
Nawal7_220618.TextGrid;Commentaires;1206.08;3;&=ara une minute.;
Nawal7_220618.TextGrid;Commentaires;1209.25;3;&=ara une minute.;
Nawal7_220618.TextGrid;Commentaires;1210.44;3;&=ara une minute.;
Nawal7_220618.TextGrid;Commentaires;1211.02;2;&=ara quoi.;
Nawal7_220618.TextGrid;Commentaires;1213.09;2;&=ara pain.;
Nawal7_220618.TextGrid;Commentaires;1216.78;2;&=ver juif.;
Nawal7_220618.TextGrid;Commentaires;1217.99;2;&ver arabe.;
Nawal7_220618.TextGrid;Commentaires;1218.61;2;&=ver juif.;
Nawal7_220618.TextGrid;Commentaires;1219.30;2;&=ver noir.;
Nawal7_220618.TextGrid;Commentaires;1223.25;2;&=afr-ver blanc.;
Nawal7_220618.TextGrid;Commentaires;1224.40;2;&=afr-ver blanc.;
Nawal7_220618.TextGrid;Commentaires;1225.55;3;&=ara je jure.;
Nawal7_220618.TextGrid;Commentaires;1227.80;2;&=afr-apo-ver blanc.;
Nawal7_220618.TextGrid;Commentaires;1228.45;3;&=ara je jure.;
Nawal7_220618.TextGrid;Commentaires;1231.60;5;&=ara si Dieu le veut.;
Nawal7_220618.TextGrid;Commentaires;1232.75;5;&=ara si Dieu le veut.;
Nawal7_220618.TextGrid;Commentaires;1233.74;2;&=ara destinée.;
Nawal7_220618.TextGrid;Commentaires;1238.16;2;&=ara destinée.;
Nawal7_220618.TextGrid;Commentaires;1242.50;3;&=arg un mélange.;
Nawal7_220618.TextGrid;Commentaires;1243.88;2;&=ver arabe.;
Nawal7_220618.TextGrid;Commentaires;1244.50;2;&=arg pakistanais.;
Nawal7_220618.TextGrid;Commentaires;1246.81;2;&=arg pakistanais.;
Nawal7_220618.TextGrid;Commentaires;1247.50;2;&=arg pakistanais.;
Nawal7_220618.TextGrid;Commentaires;1250.90;2;&=arg pakistanais.;
Nawal7_220618.TextGrid;Commentaires;1251.85;2;&=arg indiens.;
Nawal7_220618.TextGrid;Commentaires;1253.96;2;&=arg indiens.;
Nawal7_220618.TextGrid;Commentaires;1254.70;2;&=arg indiens.;
Nawal7_220618.TextGrid;Commentaires;1257.51;2;&=arg indien.;
Nawal7_220618.TextGrid;Commentaires;1260.54;2;&=arg indien.;
Nawal7_220618.TextGrid;Commentaires;1268.96;2;&=arg pakistanais.;
Nawal7_220618.TextGrid;Commentaires;1281.70;2;&=arg pakistanais;
Nawal7_220618.TextGrid;Commentaires;1284.51;2;&=arg pakistanais;
Nawal7_220618.TextGrid;Commentaires;1286.73;2;&=arg pakistanais;
Nawal7_220618.TextGrid;Commentaires;1303.32;2;&=arg homosexuel;
Nawal7_220618.TextGrid;Commentaires;1305.26;2;&=arg homosexuel;
Nawal7_220618.TextGrid;Commentaires;1309.39;2;&=arg garçon;
Nawal7_220618.TextGrid;Commentaires;1421.71;3;&=origine inconnue  dent;
Nawal7_220618.TextGrid;Commentaires;1423.10;3;&=origine inconnue  dent;
Nawal7_220618.TextGrid;Commentaires;1424.85;3;&=origine inconnue  dent;
Nawal7_220618.TextGrid;Commentaires;1427.43;3;&=origine inconnue  dent;
Nawal7_220618.TextGrid;Commentaires;1433.77;2;&=arg dents.;
Nawal7_220618.TextGrid;Commentaires;1435.58;2;&=arg dents.;
Nawal7_220618.TextGrid;Commentaires;1436.35;2;&=arg dents.;
Nawal7_220618.TextGrid;Commentaires;1439.04;2;&=arg dents.;
Nawal7_220618.TextGrid;Commentaires;1439.98;2;&=arg dents.;
Nawal7_220618.TextGrid;Commentaires;1441.07;2;&=arg dents.;
Nawal7_220618.TextGrid;Commentaires;1442.11;3;&=origine inconnue  dent;
Nawal7_220618.TextGrid;Commentaires;1443.40;3;&=origine inconnue  dent;
Nawal7_220618.TextGrid;Commentaires;1446.87;3;&=origine inconnue  dent;
Nawal7_220618.TextGrid;Commentaires;1453.49;3;&=origine inconnue  dents;
Nawal7_220618.TextGrid;Commentaires;1471.04;3;&=apocope de professeur.;
Nawal7_220618.TextGrid;Commentaires;1472.60;2;&=ara quoi;
Nawal7_220618.TextGrid;Commentaires;1474.64;3;&=arg tête, bouche ;
Nawal7_220618.TextGrid;Commentaires;1504.54;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;1506.15;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;1534.09;2;&=arg ami;
Nawal7_220618.TextGrid;Commentaires;1536.51;2;&=arg ami;
Nawal7_220618.TextGrid;Commentaires;1540.21;2;&=arg école.;
Nawal7_220618.TextGrid;Commentaires;1541.95;1;&=inconnu;
Nawal7_220618.TextGrid;Commentaires;1543.10;2;&=arg cigarette.;
Nawal7_220618.TextGrid;Commentaires;1545.21;2;&=arg garçon;
Nawal7_220618.TextGrid;Commentaires;1546.35;7;&=arg parler ou ang + er, parler;
Nawal7_220618.TextGrid;Commentaires;1551.09;2;&=arg ami;
Nawal7_220618.TextGrid;Commentaires;1552.90;3;&=arg bombe lacrymogène;
Nawal7_220618.TextGrid;Commentaires;1554.14;2;&=ver femme.;
Nawal7_220618.TextGrid;Commentaires;1561.97;2;&=arg salut;
Nawal7_220618.TextGrid;Commentaires;1562.68;2;&=arg ami;
Nawal7_220618.TextGrid;Commentaires;1564.26;2;&=arg mec.;
Nawal7_220618.TextGrid;Commentaires;1565.37;2;&=arg ami;
Nawal7_220618.TextGrid;Commentaires;1593.71;2;&=ver femme.;
Nawal7_220618.TextGrid;Commentaires;1595.80;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;1598.57;2;&=ver femme.;
Nawal7_220618.TextGrid;Commentaires;1600.19;2;&=ver femme;
Nawal7_220618.TextGrid;Commentaires;1601.58;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;1602.79;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;1604.29;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;1606.53;3;&=arg fille, femme.;
Nawal7_220618.TextGrid;Commentaires;1616.15;4;&=arg coups de poings.;
Nawal7_220618.TextGrid;Commentaires;1625.43;4;&=arg coup de poings.;
Nawal7_220618.TextGrid;Commentaires;1627.11;4;&=arg coup de poings;
Nawal7_220618.TextGrid;Commentaires;1631.27;2;&=ver femme;
Nawal7_220618.TextGrid;Commentaires;1632.13;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;1634.35;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;1635.49;2;&=ver femmes;
Nawal7_220618.TextGrid;Commentaires;1636.03;2;&=arg friment;
Nawal7_220618.TextGrid;Commentaires;1637.11;2;&=ver femmes;
Nawal7_220618.TextGrid;Commentaires;1637.64;2;&=arg friment;
Nawal7_220618.TextGrid;Commentaires;1639.38;2;&=arg frimer.;
Nawal7_220618.TextGrid;Commentaires;1640.22;2;&=arg frimer;
Nawal7_220618.TextGrid;Commentaires;1644.76;2;&=ver femme;
Nawal7_220618.TextGrid;Commentaires;1646.39;2;&=arg garçon;
Nawal7_220618.TextGrid;Commentaires;1647.12;2;&=ver femme;
Nawal7_220618.TextGrid;Commentaires;1653.72;2;&=ver femmes;
Nawal7_220618.TextGrid;Commentaires;1655.09;2;&=ver femmes.;
Nawal7_220618.TextGrid;Commentaires;1660.38;2;&=ver femme;
Nawal7_220618.TextGrid;Commentaires;1662.63;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;1663.31;2;&=ver femme.;
Nawal7_220618.TextGrid;Commentaires;1668.76;2;&=ara quoi.;
Nawal7_220618.TextGrid;Commentaires;1670.74;2;&=ver fou;
Nawal7_220618.TextGrid;Commentaires;1672.41;3;&=arg fille, femme.;
Nawal7_220618.TextGrid;Commentaires;1673.53;2;&=ver femme;
Nawal7_220618.TextGrid;Commentaires;1678.31;2;&=arg garçon.;
Nawal7_220618.TextGrid;Commentaires;1730.75;2;&=ver femmes;
Nawal7_220618.TextGrid;Commentaires;1732.17;2;&=arg garçons.;
Nawal7_220618.TextGrid;Commentaires;1737.04;2;&=arg garçons.;
Nawal7_220618.TextGrid;Commentaires;1738.57;0;;
Nawal7_220618.TextGrid;Commentaires;1740.35;2;&=ver femmes.;
Nawal7_220618.TextGrid;Commentaires;1743.78;2;&=arg garçons.;
Nawal7_220618.TextGrid;Commentaires;1749.32;3;&=aphé-ang motos cross;
Nawal7_220618.TextGrid;Commentaires;1750.92;3;&=aphé-ang motos cross;
Nawal7_220618.TextGrid;Commentaires;1754.72;2;&=ver femmes.;
Nawal7_220618.TextGrid;Commentaires;1755.85;2;&=ver femmes.;
Nawal7_220618.TextGrid;Commentaires;1757.30;2;&=ver femmes.;
